Event	Date/Time	Latitude	Longitude	Depth water [m]	Sample label	Press [dbar]	Temp [°C]	Sal	OXYGEN [µmol/kg]	Sal	OXYGEN [µmol/kg]	NITRAT [µmol/kg]	NITRIT [µmol/kg]	N2O [nmol/kg]	SILCAT [µmol/kg]	PHSPHT [µmol/kg]	δ15N NO2 [‰ air]	δ15N NO3 [‰ air]	δ15N NO2+NO3 [‰ air]
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	50.3	200013	50.8	13.452	34.956	2.7		2.9			#8.25			14.70	20.52	18.48
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	50.4	200014	50.9	13.476	34.958	2.7		3.4			#17.87			13.54	15.85	17.99
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	50.7	200015	51.2	13.481	34.958	2.7		2.9								
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	73.8	200012	74.5	13.291	34.950	2.8										
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	100.0	200009	100.9	13.032	34.938	2.8										
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	100.3	200010	101.2	13.039	34.936	2.8		4.8			#3.79			-2.40	21.61	8.34
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	100.4	200011	101.3	13.039	34.936	2.8										
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	149.0	200008	150.4	12.769	34.918	2.9										
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	149.0	200005	150.4	12.748	34.915	2.9		3.8			#7.14			-11.19	16.78	5.60
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	149.3	200007	150.7	12.770	34.918	2.9										
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	149.5	200006	150.9	12.771	34.918	2.9										
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	193.2	200002	195.0	12.297	34.886	3.0		#3.8			#12.25			-14.18	18.87	9.30
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	193.5	200003	195.3	12.300	34.886	3.0										
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	193.6	200004	195.4	12.300	34.886	3.0										
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	194.9	200001	196.7	12.285	34.885	3.0		4.4			#12.09			-17.47	18.40	1.01
M77/4-CTD2	2009-01-28T13:37	-13.999667	-76.510000	199.7	200000	201.6	12.289	34.884	3.0		4.4								
M77/4-CTD3	2009-01-28T18:40	-13.998500	-77.058160	1236.1	200047	1250.7	3.702	34.564	68.3										
M77/4-CTD3	2009-01-28T18:40	-13.998500	-77.058160	1236.3	200045	1250.9	3.704	34.563	68.3	34.564	#69.2			#27.73					6.08
